Order_ID,Order_Date,City,Category,Distance_KM,Traffic_Level,Weather,Delivery_Partner,Order_Value,Preparation_Time,Expected_Delivery_Time,Actual_Delivery_Time,Delivery_Status,Delay_Minutes,Day_of_Week,Month
10780,2027-02-19,Mumbai,Grocery,8.95,Medium,Cloudy,Partner B,1665.98,10,47.9,55.9,Delayed,8.0,Friday,February
10781,2027-02-20,Delhi,Electronics,24.41,Medium,Rainy,Partner C,956.77,16,84.82,111.82,Delayed,27.0,Saturday,February
10782,2027-02-21,Chennai,Beauty,6.66,Medium,Clear,Partner C,1035.25,29,62.32,68.32,Delayed,5.999999999999993,Sunday,February
10783,2027-02-22,Bangalore,Home & Kitchen,11.01,Medium,Rainy,Partner A,3851.64,26,68.02,97.02,Delayed,29.0,Monday,February
10784,2027-02-23,Bangalore,Electronics,10.73,High,Clear,Partner D,276.02,29,70.46000000000001,85.46000000000001,Delayed,15.0,Tuesday,February
10785,2027-02-24,Delhi,Beauty,29.38,Low,Cloudy,Partner D,2877.49,24,102.75999999999999,111.75999999999999,Delayed,9.0,Wednesday,February
10786,2027-02-25,Pune,Clothing,25.84,Medium,Clear,Partner C,2021.41,21,92.68,100.68,Delayed,8.0,Thursday,February
10787,2027-02-26,Delhi,Beauty,21.33,Medium,Rainy,Partner D,2631.44,21,83.66,103.66,Delayed,20.0,Friday,February
10788,2027-02-27,Mumbai,Home & Kitchen,22.08,Low,Rainy,Partner B,2901.59,14,78.16,89.16,Delayed,11.0,Saturday,February
10789,2027-02-28,Delhi,Beauty,17.3,Low,Clear,Partner C,1704.16,11,65.6,64.6,On Time,-1.0,Sunday,February
10790,2027-03-01,Bangalore,Grocery,28.47,High,Rainy,Partner A,1616.52,20,96.94,130.94,Delayed,34.0,Monday,March
10791,2027-03-02,Delhi,Home & Kitchen,15.39,High,Rainy,Partner B,3720.33,17,67.78,104.78,Delayed,37.0,Tuesday,March
10792,2027-03-03,Pune,Clothing,12.04,High,Cloudy,Partner A,4382.13,7,51.08,83.08,Delayed,32.0,Wednesday,March
10793,2027-03-04,Chennai,Grocery,5.73,High,Clear,Partner A,1124.39,6,37.46,62.46,Delayed,25.0,Thursday,March
10794,2027-03-05,Hyderabad,Beauty,23.8,Low,Rainy,Partner D,668.57,20,87.6,96.6,Delayed,9.0,Friday,March
10795,2027-03-06,Delhi,Home & Kitchen,22.3,Medium,Rainy,Partner D,4509.42,10,74.6,96.6,Delayed,22.0,Saturday,March
10796,2027-03-07,Pune,Clothing,12.15,Medium,Clear,Partner C,1879.5,10,54.3,70.3,Delayed,16.0,Sunday,March
10797,2027-03-08,Pune,Grocery,1.73,Medium,Rainy,Partner D,2846.32,17,40.46,69.46000000000001,Delayed,29.000000000000007,Monday,March
10798,2027-03-09,Chennai,Clothing,25.33,Medium,Clear,Partner A,1925.81,11,81.66,97.66,Delayed,16.0,Tuesday,March
10799,2027-03-10,Bangalore,Beauty,1.33,Medium,Clear,Partner A,803.85,9,31.66,38.66,Delayed,6.9999999999999964,Wednesday,March
10800,2027-03-11,Pune,Clothing,21.41,Medium,Cloudy,Partner B,3028.79,28,90.82,110.82,Delayed,20.0,Thursday,March
10801,2027-03-12,Pune,Electronics,29.14,Medium,Cloudy,Partner A,2720.68,11,89.28,98.28,Delayed,9.0,Friday,March
10802,2027-03-13,Pune,Grocery,13.69,Low,Cloudy,Partner C,1174.37,6,53.379999999999995,58.379999999999995,Delayed,5.0,Saturday,March
10803,2027-03-14,Pune,Clothing,7.81,Medium,Clear,Partner C,2368.97,21,56.62,61.620000000000005,Delayed,5.000000000000007,Sunday,March
10804,2027-03-15,Mumbai,Beauty,21.44,Medium,Rainy,Partner D,4025.35,17,79.88,104.88,Delayed,25.0,Monday,March
10805,2027-03-16,Mumbai,Beauty,24.7,Medium,Clear,Partner D,3034.05,29,98.4,113.4,Delayed,15.0,Tuesday,March
10806,2027-03-17,Bangalore,Clothing,16.85,Low,Clear,Partner D,665.2,25,78.7,79.7,Delayed,1.0,Wednesday,March
10807,2027-03-18,Delhi,Beauty,29.04,Medium,Clear,Partner C,2830.5,25,103.08,119.08,Delayed,16.0,Thursday,March
10808,2027-03-19,Pune,Home & Kitchen,2.5,Low,Cloudy,Partner A,3573.14,20,45.0,52.0,Delayed,7.0,Friday,March
10809,2027-03-20,Chennai,Home & Kitchen,15.64,Medium,Rainy,Partner D,4004.98,30,81.28,110.28,Delayed,29.0,Saturday,March
10810,2027-03-21,Delhi,Home & Kitchen,21.84,High,Cloudy,Partner B,3219.76,24,87.68,119.68,Delayed,32.0,Sunday,March
10811,2027-03-22,Chennai,Electronics,26.02,Medium,Rainy,Partner D,932.76,6,78.03999999999999,106.03999999999999,Delayed,28.0,Monday,March
10812,2027-03-23,Delhi,Clothing,6.2,Low,Clear,Partner C,3608.83,9,41.4,46.4,Delayed,5.0,Tuesday,March
10813,2027-03-24,Bangalore,Electronics,24.2,Medium,Cloudy,Partner D,3451.24,22,90.4,101.4,Delayed,11.0,Wednesday,March
10814,2027-03-25,Pune,Beauty,17.03,Medium,Clear,Partner A,317.25,11,65.06,72.06,Delayed,7.0,Thursday,March
10815,2027-03-26,Pune,Electronics,12.5,High,Clear,Partner D,2176.39,15,60.0,80.0,Delayed,20.0,Friday,March
10816,2027-03-27,Hyderabad,Beauty,4.82,Medium,Clear,Partner C,1798.16,29,58.64,71.64,Delayed,13.0,Saturday,March
10817,2027-03-28,Chennai,Beauty,26.09,Medium,Cloudy,Partner C,3413.18,29,101.18,123.18,Delayed,22.0,Sunday,March
10818,2027-03-29,Delhi,Grocery,5.56,Medium,Cloudy,Partner B,1237.45,15,46.12,62.12,Delayed,16.0,Monday,March
10819,2027-03-30,Delhi,Home & Kitchen,9.98,Low,Cloudy,Partner C,3036.19,26,65.96000000000001,66.96000000000001,Delayed,1.0,Tuesday,March
10820,2027-03-31,Mumbai,Beauty,9.41,Low,Clear,Partner B,4583.39,21,59.82,63.82,Delayed,4.0,Wednesday,March
10821,2027-04-01,Hyderabad,Grocery,26.27,Medium,Clear,Partner A,4029.45,20,92.53999999999999,101.53999999999999,Delayed,9.0,Thursday,April
10822,2027-04-02,Mumbai,Home & Kitchen,20.51,Medium,Cloudy,Partner C,4623.0,17,78.02000000000001,96.02000000000001,Delayed,18.0,Friday,April
10823,2027-04-03,Mumbai,Beauty,24.1,Medium,Clear,Partner D,4896.83,26,94.2,111.2,Delayed,17.0,Saturday,April
10824,2027-04-04,Mumbai,Beauty,8.26,Low,Rainy,Partner A,251.22,9,45.519999999999996,60.519999999999996,Delayed,15.0,Sunday,April
10825,2027-04-05,Chennai,Electronics,19.12,Low,Cloudy,Partner D,3189.16,24,82.24000000000001,95.24000000000001,Delayed,13.0,Monday,April
10826,2027-04-06,Chennai,Electronics,17.58,Medium,Clear,Partner D,2181.63,20,75.16,81.16,Delayed,6.0,Tuesday,April
10827,2027-04-07,Bangalore,Home & Kitchen,25.15,Low,Rainy,Partner D,4327.3,26,96.3,104.3,Delayed,8.0,Wednesday,April
10828,2027-04-08,Bangalore,Beauty,27.28,Medium,Cloudy,Partner A,1408.71,26,100.56,112.56,Delayed,12.0,Thursday,April
10829,2027-04-09,Mumbai,Clothing,1.35,Low,Clear,Partner A,4908.94,20,42.7,37.7,On Time,-5.0,Friday,April
10830,2027-04-10,Hyderabad,Electronics,20.55,Medium,Cloudy,Partner C,3145.8,20,81.1,96.1,Delayed,15.0,Saturday,April
10831,2027-04-11,Delhi,Home & Kitchen,2.5,High,Clear,Partner D,4008.98,18,43.0,62.0,Delayed,19.0,Sunday,April
10832,2027-04-12,Chennai,Beauty,16.92,Low,Rainy,Partner B,610.88,10,63.84,81.84,Delayed,18.0,Monday,April
10833,2027-04-13,Hyderabad,Beauty,9.34,Medium,Rainy,Partner C,1080.6,6,44.68,70.68,Delayed,26.000000000000007,Tuesday,April
10834,2027-04-14,Pune,Clothing,9.9,Low,Rainy,Partner A,3840.34,18,57.8,65.8,Delayed,8.0,Wednesday,April
10835,2027-04-15,Chennai,Home & Kitchen,11.24,Medium,Cloudy,Partner B,305.54,20,62.480000000000004,81.48,Delayed,19.0,Thursday,April
10836,2027-04-16,Chennai,Beauty,19.02,Medium,Clear,Partner A,4121.01,27,85.03999999999999,98.03999999999999,Delayed,13.0,Friday,April
10837,2027-04-17,Bangalore,Electronics,10.69,Medium,Cloudy,Partner B,266.96,24,65.38,74.38,Delayed,9.0,Saturday,April
10838,2027-04-18,Delhi,Clothing,22.25,Medium,Clear,Partner C,3354.17,17,81.5,92.5,Delayed,11.0,Sunday,April
10839,2027-04-19,Delhi,Home & Kitchen,12.73,High,Cloudy,Partner B,1952.45,19,64.46000000000001,89.46000000000001,Delayed,25.0,Monday,April
10840,2027-04-20,Pune,Clothing,2.98,Low,Cloudy,Partner C,3135.18,16,41.96,52.96,Delayed,11.0,Tuesday,April
10841,2027-04-21,Pune,Electronics,23.73,Low,Clear,Partner A,3540.95,13,80.46000000000001,80.46000000000001,On Time,0.0,Wednesday,April
10842,2027-04-22,Chennai,Home & Kitchen,9.29,High,Clear,Partner B,1843.88,30,68.58,96.58,Delayed,28.0,Thursday,April
10843,2027-04-23,Mumbai,Clothing,13.55,Medium,Rainy,Partner D,718.22,22,69.1,96.1,Delayed,27.0,Friday,April
10844,2027-04-24,Bangalore,Grocery,20.88,High,Rainy,Partner D,534.3,25,86.75999999999999,119.75999999999999,Delayed,33.0,Saturday,April
10845,2027-04-25,Bangalore,Electronics,10.64,Medium,Clear,Partner A,3026.89,18,59.28,74.28,Delayed,15.0,Sunday,April
10846,2027-04-26,Chennai,Electronics,2.64,High,Clear,Partner B,2699.15,24,49.28,64.28,Delayed,15.0,Monday,April
10847,2027-04-27,Hyderabad,Electronics,11.84,Medium,Clear,Partner D,3762.56,29,72.68,80.68,Delayed,8.0,Tuesday,April
10848,2027-04-28,Mumbai,Grocery,28.39,Medium,Rainy,Partner C,2646.73,8,84.78,113.78,Delayed,29.0,Wednesday,April
10849,2027-04-29,Chennai,Grocery,19.61,High,Clear,Partner B,2227.74,12,71.22,92.22,Delayed,21.0,Thursday,April
10850,2027-04-30,Mumbai,Beauty,20.47,Medium,Cloudy,Partner B,2110.82,12,72.94,95.94,Delayed,23.0,Friday,April
10851,2027-05-01,Mumbai,Clothing,19.34,Low,Clear,Partner D,326.95,26,84.68,79.68,On Time,-5.0,Saturday,May
10852,2027-05-02,Mumbai,Beauty,6.77,Low,Cloudy,Partner C,1810.67,26,59.54,69.53999999999999,Delayed,9.999999999999993,Sunday,May
10853,2027-05-03,Chennai,Clothing,13.13,Low,Clear,Partner C,4884.9,20,66.26,61.260000000000005,On Time,-5.0,Monday,May
10854,2027-05-04,Bangalore,Grocery,22.78,Low,Cloudy,Partner C,4393.07,28,93.56,101.56,Delayed,8.0,Tuesday,May
10855,2027-05-05,Bangalore,Grocery,3.94,Medium,Clear,Partner B,1781.01,14,41.879999999999995,51.879999999999995,Delayed,10.0,Wednesday,May
10856,2027-05-06,Mumbai,Beauty,9.06,Medium,Cloudy,Partner A,3021.42,29,67.12,78.12,Delayed,11.0,Thursday,May
10857,2027-05-07,Hyderabad,Home & Kitchen,9.01,Medium,Clear,Partner B,4267.02,25,63.019999999999996,70.02,Delayed,7.0,Friday,May
10858,2027-05-08,Delhi,Beauty,13.53,Medium,Cloudy,Partner B,2318.12,21,68.06,87.06,Delayed,19.0,Saturday,May
10859,2027-05-09,Chennai,Clothing,29.43,Medium,Rainy,Partner D,286.2,5,83.86,114.86,Delayed,31.0,Sunday,May
10860,2027-05-10,Delhi,Beauty,2.96,Low,Clear,Partner A,557.65,22,47.92,46.92,On Time,-1.0,Monday,May
10861,2027-05-11,Hyderabad,Electronics,16.04,Low,Rainy,Partner C,2649.89,14,66.08,81.08,Delayed,15.0,Tuesday,May
10862,2027-05-12,Chennai,Clothing,6.2,Low,Cloudy,Partner D,4853.31,30,62.4,69.4,Delayed,7.000000000000007,Wednesday,May
10863,2027-05-13,Mumbai,Clothing,29.15,Medium,Clear,Partner B,3527.41,25,103.3,117.3,Delayed,14.0,Thursday,May
10864,2027-05-14,Bangalore,Home & Kitchen,4.29,Low,Clear,Partner A,540.4,8,36.58,42.58,Delayed,6.0,Friday,May
10865,2027-05-15,Delhi,Grocery,12.7,Low,Clear,Partner C,1108.93,5,50.4,58.4,Delayed,8.0,Saturday,May
10866,2027-05-16,Pune,Clothing,22.4,Medium,Cloudy,Partner C,3902.35,8,72.8,93.8,Delayed,21.0,Sunday,May
10867,2027-05-17,Pune,Grocery,21.43,High,Cloudy,Partner B,4238.91,8,70.86,99.86,Delayed,29.0,Monday,May
10868,2027-05-18,Hyderabad,Beauty,13.26,Low,Clear,Partner C,3164.93,30,76.52,81.52,Delayed,5.0,Tuesday,May
10869,2027-05-19,Mumbai,Electronics,11.05,Medium,Cloudy,Partner C,3293.23,8,50.1,67.1,Delayed,16.999999999999993,Wednesday,May
10870,2027-05-20,Delhi,Home & Kitchen,12.53,Medium,Rainy,Partner A,336.02,21,66.06,85.06,Delayed,19.0,Thursday,May
10871,2027-05-21,Mumbai,Grocery,8.66,High,Rainy,Partner D,4176.95,13,50.32,81.32,Delayed,30.999999999999993,Friday,May
10872,2027-05-22,Delhi,Clothing,6.95,High,Cloudy,Partner A,3983.72,23,56.9,83.9,Delayed,27.000000000000007,Saturday,May
10873,2027-05-23,Hyderabad,Grocery,15.01,Low,Rainy,Partner D,1443.37,17,67.02,78.02,Delayed,11.0,Sunday,May
10874,2027-05-24,Hyderabad,Clothing,8.79,Low,Cloudy,Partner D,3601.65,8,45.58,51.58,Delayed,6.0,Monday,May
10875,2027-05-25,Pune,Grocery,9.34,High,Clear,Partner D,1231.3,9,47.68,72.68,Delayed,25.000000000000007,Tuesday,May
10876,2027-05-26,Mumbai,Clothing,20.05,Medium,Rainy,Partner C,393.58,17,77.1,105.1,Delayed,28.0,Wednesday,May
10877,2027-05-27,Chennai,Beauty,29.09,Medium,Clear,Partner A,1165.46,27,105.18,119.18,Delayed,14.0,Thursday,May
10878,2027-05-28,Pune,Clothing,18.51,Medium,Clear,Partner C,1057.42,20,77.02000000000001,92.02000000000001,Delayed,15.0,Friday,May
10879,2027-05-29,Mumbai,Clothing,3.23,Medium,Clear,Partner B,1821.19,26,52.46,60.46,Delayed,8.0,Saturday,May
10880,2027-05-30,Pune,Electronics,3.19,High,Rainy,Partner A,2208.56,9,35.379999999999995,62.379999999999995,Delayed,27.0,Sunday,May
10881,2027-05-31,Chennai,Clothing,28.59,High,Rainy,Partner D,2640.99,12,89.18,125.18,Delayed,36.0,Monday,May
10882,2027-06-01,Bangalore,Electronics,9.62,Medium,Clear,Partner C,2488.42,20,59.239999999999995,68.24,Delayed,9.0,Tuesday,June
10883,2027-06-02,Bangalore,Home & Kitchen,3.67,Low,Clear,Partner C,1499.24,5,32.34,27.340000000000003,On Time,-5.0,Wednesday,June
10884,2027-06-03,Bangalore,Electronics,18.37,High,Clear,Partner A,340.02,27,83.74000000000001,103.74000000000001,Delayed,20.0,Thursday,June
10885,2027-06-04,Bangalore,Beauty,19.09,Low,Cloudy,Partner A,3104.49,10,68.18,77.18,Delayed,9.0,Friday,June
10886,2027-06-05,Delhi,Electronics,19.81,Low,Clear,Partner D,2099.58,15,74.62,84.62,Delayed,10.0,Saturday,June
10887,2027-06-06,Bangalore,Home & Kitchen,8.75,High,Cloudy,Partner D,1633.63,20,57.5,84.5,Delayed,27.0,Sunday,June
10888,2027-06-07,Chennai,Beauty,1.44,Low,Clear,Partner B,4361.32,9,31.88,35.879999999999995,Delayed,3.9999999999999964,Monday,June
10889,2027-06-08,Hyderabad,Grocery,28.99,Low,Clear,Partner D,3784.37,20,97.97999999999999,106.97999999999999,Delayed,9.0,Tuesday,June
10890,2027-06-09,Hyderabad,Grocery,8.28,Low,Clear,Partner C,4317.27,11,47.56,48.56,Delayed,1.0,Wednesday,June
10891,2027-06-10,Delhi,Electronics,20.6,High,Clear,Partner B,2575.92,23,84.2,99.2,Delayed,15.0,Thursday,June
10892,2027-06-11,Bangalore,Electronics,21.49,Medium,Rainy,Partner B,828.47,5,67.97999999999999,93.97999999999999,Delayed,26.0,Friday,June
10893,2027-06-12,Bangalore,Home & Kitchen,18.69,Medium,Clear,Partner B,3541.86,13,70.38,78.38,Delayed,8.0,Saturday,June
10894,2027-06-13,Bangalore,Home & Kitchen,10.07,Low,Clear,Partner A,1189.15,22,62.14,65.14,Delayed,3.0,Sunday,June
10895,2027-06-14,Pune,Clothing,8.86,High,Clear,Partner D,2317.9,17,54.72,81.72,Delayed,27.0,Monday,June
10896,2027-06-15,Mumbai,Home & Kitchen,18.33,High,Clear,Partner B,512.0,30,86.66,101.66,Delayed,15.0,Tuesday,June
10897,2027-06-16,Pune,Clothing,26.12,Medium,Clear,Partner A,4161.48,19,91.24000000000001,104.24000000000001,Delayed,13.0,Wednesday,June
10898,2027-06-17,Mumbai,Beauty,28.46,Medium,Clear,Partner A,804.52,7,83.92,95.92,Delayed,12.0,Thursday,June
10899,2027-06-18,Bangalore,Electronics,4.07,Low,Cloudy,Partner B,4534.87,28,56.14,58.14,Delayed,2.0,Friday,June
10900,2027-06-19,Bangalore,Beauty,5.49,High,Cloudy,Partner B,4348.31,14,44.980000000000004,67.98,Delayed,23.0,Saturday,June
10901,2027-06-20,Pune,Home & Kitchen,28.4,Medium,Clear,Partner C,2430.0,13,89.8,100.8,Delayed,11.0,Sunday,June
10902,2027-06-21,Pune,Beauty,22.36,High,Clear,Partner B,3772.97,17,81.72,99.72,Delayed,18.0,Monday,June
10903,2027-06-22,Mumbai,Beauty,26.61,Medium,Rainy,Partner C,3173.34,20,93.22,123.22,Delayed,30.0,Tuesday,June
10904,2027-06-23,Hyderabad,Beauty,6.88,High,Clear,Partner B,4054.76,7,40.76,68.75999999999999,Delayed,27.999999999999993,Wednesday,June
10905,2027-06-24,Mumbai,Home & Kitchen,18.04,High,Clear,Partner B,2272.66,26,82.08,102.08,Delayed,20.0,Thursday,June
10906,2027-06-25,Pune,Beauty,21.33,Medium,Clear,Partner D,3971.88,27,89.66,100.66,Delayed,11.0,Friday,June
10907,2027-06-26,Chennai,Clothing,20.72,High,Clear,Partner B,2419.79,19,80.44,105.44,Delayed,25.0,Saturday,June
10908,2027-06-27,Pune,Home & Kitchen,12.84,Medium,Cloudy,Partner B,4716.64,21,66.68,88.68,Delayed,22.0,Sunday,June
10909,2027-06-28,Chennai,Beauty,1.45,Low,Clear,Partner C,2534.59,18,40.9,40.9,On Time,0.0,Monday,June
10910,2027-06-29,Delhi,Home & Kitchen,17.9,Medium,Cloudy,Partner C,2420.57,11,66.8,84.8,Delayed,18.0,Tuesday,June
10911,2027-06-30,Pune,Grocery,8.34,Medium,Clear,Partner D,3968.34,24,60.68,77.68,Delayed,17.000000000000007,Wednesday,June
10912,2027-07-01,Delhi,Clothing,14.06,Medium,Clear,Partner B,4143.57,20,68.12,87.12,Delayed,19.0,Thursday,July
10913,2027-07-02,Hyderabad,Beauty,28.77,Low,Cloudy,Partner B,2861.55,25,102.53999999999999,111.53999999999999,Delayed,9.0,Friday,July
10914,2027-07-03,Mumbai,Grocery,12.57,Medium,Clear,Partner C,1063.03,12,57.14,67.14,Delayed,10.0,Saturday,July
10915,2027-07-04,Chennai,Grocery,25.35,Medium,Cloudy,Partner A,2445.24,8,78.7,87.7,Delayed,9.0,Sunday,July
10916,2027-07-05,Mumbai,Home & Kitchen,6.47,Medium,Clear,Partner A,4846.75,24,56.94,65.94,Delayed,9.0,Monday,July
10917,2027-07-06,Delhi,Grocery,20.5,Medium,Cloudy,Partner A,3814.33,28,89.0,99.0,Delayed,10.0,Tuesday,July
10918,2027-07-07,Chennai,Clothing,29.33,Medium,Clear,Partner C,4093.58,19,97.66,108.66,Delayed,11.0,Wednesday,July
10919,2027-07-08,Mumbai,Clothing,3.95,Low,Rainy,Partner C,357.56,9,36.9,46.9,Delayed,10.0,Thursday,July
10920,2027-07-09,Pune,Electronics,1.24,Medium,Clear,Partner A,2445.73,17,39.480000000000004,44.480000000000004,Delayed,5.0,Friday,July
10921,2027-07-10,Bangalore,Clothing,13.57,Low,Rainy,Partner A,3303.78,10,57.14,75.14,Delayed,18.0,Saturday,July
10922,2027-07-11,Delhi,Grocery,3.69,Low,Clear,Partner B,4184.16,9,36.379999999999995,42.379999999999995,Delayed,6.0,Sunday,July
10923,2027-07-12,Mumbai,Clothing,22.7,High,Cloudy,Partner C,436.51,21,86.4,109.4,Delayed,23.0,Monday,July
10924,2027-07-13,Delhi,Home & Kitchen,27.52,High,Clear,Partner C,4291.71,11,86.03999999999999,106.03999999999999,Delayed,20.0,Tuesday,July
10925,2027-07-14,Delhi,Electronics,13.59,Medium,Rainy,Partner A,2832.32,10,57.18,80.18,Delayed,23.000000000000007,Wednesday,July
10926,2027-07-15,Chennai,Grocery,8.5,High,Clear,Partner A,1147.11,6,43.0,72.0,Delayed,29.0,Thursday,July
10927,2027-07-16,Chennai,Electronics,13.6,High,Clear,Partner D,1722.83,15,62.2,92.2,Delayed,30.0,Friday,July
10928,2027-07-17,Bangalore,Grocery,21.98,High,Clear,Partner C,1553.26,11,74.96000000000001,99.96000000000001,Delayed,25.0,Saturday,July
10929,2027-07-18,Pune,Home & Kitchen,1.26,Low,Clear,Partner D,2748.12,26,48.519999999999996,50.519999999999996,Delayed,2.0,Sunday,July
10930,2027-07-19,Delhi,Electronics,18.09,High,Clear,Partner B,448.09,25,81.18,110.18,Delayed,29.0,Monday,July
10931,2027-07-20,Mumbai,Beauty,18.79,Medium,Rainy,Partner D,960.97,12,69.58,88.58,Delayed,19.0,Tuesday,July
10932,2027-07-21,Hyderabad,Grocery,19.49,Medium,Rainy,Partner A,4100.93,9,67.97999999999999,97.97999999999999,Delayed,30.0,Wednesday,July
10933,2027-07-22,Delhi,Beauty,8.02,Low,Clear,Partner C,836.5,22,58.04,58.04,On Time,0.0,Thursday,July
10934,2027-07-23,Delhi,Electronics,21.71,Medium,Rainy,Partner C,1320.3,26,89.42,115.42,Delayed,26.0,Friday,July
10935,2027-07-24,Bangalore,Beauty,3.65,Low,Cloudy,Partner D,2376.18,20,47.3,46.3,On Time,-1.0,Saturday,July
10936,2027-07-25,Pune,Beauty,6.78,Low,Clear,Partner D,2682.18,18,51.56,58.56,Delayed,7.0,Sunday,July
10937,2027-07-26,Hyderabad,Electronics,26.45,Medium,Cloudy,Partner B,3865.33,16,88.9,109.9,Delayed,21.0,Monday,July
10938,2027-07-27,Chennai,Home & Kitchen,22.42,High,Cloudy,Partner B,2347.2,21,85.84,111.84,Delayed,26.0,Tuesday,July
10939,2027-07-28,Chennai,Beauty,1.4,High,Rainy,Partner A,3991.35,9,31.8,59.8,Delayed,27.999999999999996,Wednesday,July
10940,2027-07-29,Mumbai,Beauty,8.2,Medium,Clear,Partner A,3168.06,18,54.4,61.400000000000006,Delayed,7.000000000000007,Thursday,July
10941,2027-07-30,Hyderabad,Home & Kitchen,7.22,High,Cloudy,Partner A,742.88,10,44.44,73.44,Delayed,29.0,Friday,July
10942,2027-07-31,Chennai,Beauty,8.85,High,Clear,Partner D,950.39,19,56.7,85.7,Delayed,29.0,Saturday,July
10943,2027-08-01,Mumbai,Beauty,8.18,High,Clear,Partner D,2297.76,11,47.36,76.36,Delayed,29.0,Sunday,August
10944,2027-08-02,Pune,Beauty,2.81,Low,Clear,Partner C,2105.07,18,43.620000000000005,50.620000000000005,Delayed,7.0,Monday,August
10945,2027-08-03,Mumbai,Clothing,14.31,Medium,Rainy,Partner A,3769.01,22,70.62,96.62,Delayed,26.0,Tuesday,August
10946,2027-08-04,Chennai,Home & Kitchen,22.25,High,Rainy,Partner D,2987.54,5,69.5,107.5,Delayed,38.0,Wednesday,August
10947,2027-08-05,Bangalore,Beauty,18.6,Medium,Cloudy,Partner C,2063.04,10,67.2,86.2,Delayed,19.0,Thursday,August
10948,2027-08-06,Bangalore,Home & Kitchen,20.51,Medium,Cloudy,Partner A,1019.65,7,68.02000000000001,77.02000000000001,Delayed,9.0,Friday,August
10949,2027-08-07,Bangalore,Grocery,3.35,Medium,Clear,Partner B,1288.82,9,35.7,48.7,Delayed,13.0,Saturday,August
10950,2027-08-08,Chennai,Grocery,28.59,Medium,Clear,Partner B,2962.4,16,93.18,98.18,Delayed,5.0,Sunday,August
10951,2027-08-09,Bangalore,Beauty,25.32,Medium,Clear,Partner D,2232.51,15,85.64,94.64,Delayed,9.0,Monday,August
10952,2027-08-10,Hyderabad,Home & Kitchen,24.35,Low,Clear,Partner C,2671.65,17,85.7,95.7,Delayed,10.0,Tuesday,August
10953,2027-08-11,Pune,Home & Kitchen,24.87,Medium,Cloudy,Partner B,1019.25,20,89.74000000000001,97.74000000000001,Delayed,8.0,Wednesday,August
10954,2027-08-12,Mumbai,Home & Kitchen,28.05,High,Cloudy,Partner C,3381.95,22,98.1,120.1,Delayed,22.0,Thursday,August
10955,2027-08-13,Mumbai,Clothing,16.78,High,Clear,Partner C,4292.19,21,74.56,96.56,Delayed,22.0,Friday,August
10956,2027-08-14,Chennai,Grocery,6.81,Low,Clear,Partner B,1438.11,21,54.62,56.62,Delayed,2.0,Saturday,August
10957,2027-08-15,Bangalore,Home & Kitchen,18.89,High,Clear,Partner C,2559.27,15,72.78,97.78,Delayed,25.0,Sunday,August
10958,2027-08-16,Bangalore,Home & Kitchen,22.54,Medium,Clear,Partner B,4882.53,24,89.08,101.08,Delayed,12.0,Monday,August
10959,2027-08-17,Delhi,Clothing,22.4,Medium,Rainy,Partner D,1799.56,14,78.8,96.8,Delayed,18.0,Tuesday,August
10960,2027-08-18,Pune,Clothing,16.12,High,Cloudy,Partner A,3056.22,20,72.24000000000001,97.24000000000001,Delayed,25.0,Wednesday,August
10961,2027-08-19,Hyderabad,Home & Kitchen,2.99,High,Rainy,Partner A,632.94,6,31.98,69.98,Delayed,38.0,Thursday,August
10962,2027-08-20,Mumbai,Electronics,11.76,High,Clear,Partner D,3108.87,21,64.52,83.52,Delayed,19.0,Friday,August
10963,2027-08-21,Delhi,Home & Kitchen,27.7,Medium,Clear,Partner B,630.23,26,101.4,120.4,Delayed,19.0,Saturday,August
10964,2027-08-22,Delhi,Home & Kitchen,17.95,High,Clear,Partner B,4804.33,24,79.9,94.9,Delayed,15.0,Sunday,August
10965,2027-08-23,Chennai,Clothing,16.61,Low,Rainy,Partner B,3635.18,14,67.22,80.22,Delayed,13.0,Monday,August
10966,2027-08-24,Mumbai,Clothing,8.8,Medium,Cloudy,Partner B,3983.17,17,54.6,74.6,Delayed,19.999999999999993,Tuesday,August
10967,2027-08-25,Chennai,Home & Kitchen,11.69,Medium,Clear,Partner D,3579.7,16,59.379999999999995,69.38,Delayed,10.0,Wednesday,August
10968,2027-08-26,Hyderabad,Home & Kitchen,26.97,Medium,Cloudy,Partner A,3030.7,19,92.94,104.94,Delayed,12.0,Thursday,August
10969,2027-08-27,Delhi,Home & Kitchen,20.33,Low,Clear,Partner C,2359.58,11,71.66,66.66,On Time,-5.0,Friday,August
10970,2027-08-28,Delhi,Clothing,23.83,High,Cloudy,Partner C,4320.19,26,93.66,124.66,Delayed,31.0,Saturday,August
10971,2027-08-29,Pune,Home & Kitchen,14.18,Low,Rainy,Partner A,4792.81,25,73.36,93.36,Delayed,20.0,Sunday,August
10972,2027-08-30,Hyderabad,Home & Kitchen,19.28,Low,Cloudy,Partner D,2595.37,30,88.56,101.56,Delayed,13.0,Monday,August
10973,2027-08-31,Delhi,Beauty,8.2,Medium,Cloudy,Partner C,4671.37,17,53.4,61.400000000000006,Delayed,8.000000000000007,Tuesday,August
10974,2027-09-01,Hyderabad,Electronics,21.46,Medium,Clear,Partner A,3000.0,16,78.92,88.92,Delayed,10.0,Wednesday,September
